distFD_cruda_m;distFI_cruda_m;distMin_cruda_m;distFD_EMA_m;distFI_EMA_m;distMin_EMA_m;pred_kalman_m;dist_kalman_m;K_kalman;P_kalman;AvanceLineal_m;timestamp_s
0.098469;0.098366;0.098366;0.09836;0.098359;0.098359;0.098343;0.098347;0.227008;0.000341;0.0;151.456
0.098491;0.0984;0.0984;0.098423;0.098382;0.098382;0.098352;0.098359;0.227008;0.000341;0.0;151.584
0.098294;0.098463;0.098294;0.098319;0.098376;0.098319;0.098341;0.098336;0.227008;0.000341;0.0;151.712
0.098409;0.098363;0.098363;0.098392;0.098367;0.098367;0.098347;0.098352;0.227008;0.000341;0.0;151.84
0.098328;0.098438;0.098328;0.098358;0.098361;0.098358;0.098343;0.098346;0.227008;0.000341;0.0;151.968
0.098413;0.098319;0.098319;0.098382;0.0983;0.0983;0.098327;0.098321;0.227008;0.000341;0.0;152.096
0.098414;0.098226;0.098226;0.098409;0.098279;0.098279;0.098301;0.098296;0.227008;0.000341;0.0;152.224
0.098296;0.09838;0.098296;0.098333;0.098302;0.098302;0.098299;0.0983;0.227008;0.000341;0.0;152.352
0.098354;0.09836;0.098354;0.098322;0.098372;0.098322;0.098308;0.098311;0.227008;0.000341;0.0;152.48
0.098394;0.098247;0.098247;0.098347;0.098376;0.098347;0.098311;0.098319;0.227008;0.000341;0.0;152.608
0.098354;0.098386;0.098354;0.098329;0.098359;0.098329;0.098323;0.098325;0.227008;0.000341;0.0;152.736
0.098375;0.098367;0.098367;0.098378;0.098401;0.098378;0.098355;0.09836;0.227008;0.000341;0.0;152.864
0.098166;0.09835;0.098166;0.098312;0.098371;0.098312;0.098363;0.098351;0.227008;0.000341;0.0;152.992
0.098422;0.098472;0.098422;0.098351;0.098397;0.098351;0.09834;0.098342;0.227008;0.000341;0.0;153.12
0.098474;0.098318;0.098318;0.098372;0.098372;0.098372;0.098339;0.098346;0.227008;0.000341;0.0;153.248
0.098289;0.098471;0.098289;0.09833;0.098369;0.09833;0.098334;0.098333;0.227008;0.000341;0.0;153.376
0.0983;0.098395;0.0983;0.098302;0.098382;0.098302;0.098316;0.098313;0.227008;0.000341;0.0;153.504
0.098294;0.098383;0.098294;0.098298;0.098384;0.098298;0.098299;0.098299;0.227008;0.000341;0.0;153.632
0.098294;0.09844;0.098294;0.098319;0.098341;0.098319;0.098312;0.098314;0.227008;0.000341;0.0;153.76
0.0985;0.098234;0.098234;0.098377;0.098355;0.098355;0.09833;0.098335;0.227008;0.000341;0.0;153.888
0.098316;0.098292;0.098292;0.098395;0.09834;0.09834;0.098351;0.098348;0.227008;0.000341;0.0;154.016
0.098262;0.09827;0.098262;0.098384;0.098326;0.098326;0.098347;0.098342;0.227008;0.000341;0.0;154.144
0.098226;0.098328;0.098226;0.098355;0.098351;0.098351;0.098346;0.098348;0.227008;0.000341;0.0;154.272
0.098342;0.09827;0.09827;0.098384;0.098365;0.098365;0.098367;0.098367;0.227008;0.000341;0.0;154.4
0.098515;0.098374;0.098374;0.098458;0.098367;0.098367;0.09837;0.098369;0.227008;0.000341;0.0;154.528
0.098271;0.098353;0.098271;0.098378;0.098356;0.098356;0.098368;0.098365;0.227008;0.000341;0.0;154.656
0.098392;0.098294;0.098294;0.0984;0.098338;0.098338;0.098369;0.098362;0.227008;0.000341;0.0;154.784
0.098346;0.098222;0.098222;0.098358;0.098331;0.098331;0.098362;0.098355;0.227008;0.000341;0.0;154.912
0.09839;0.098533;0.09839;0.098366;0.098422;0.098366;0.098355;0.098357;0.227008;0.000341;0.0;155.04
0.098351;0.098352;0.098351;0.098323;0.098362;0.098323;0.098336;0.098333;0.227008;0.000341;0.0;155.168
0.098354;0.098175;0.098175;0.098352;0.098292;0.098292;0.098344;0.098332;0.227008;0.000341;0.0;155.296
0.098376;0.098343;0.098343;0.098349;0.098346;0.098346;0.098329;0.098332;0.227008;0.000341;0.0;155.424
0.0983;0.098321;0.0983;0.098304;0.098356;0.098304;0.09832;0.098316;0.227008;0.000341;0.0;155.552
0.098312;0.098355;0.098312;0.098361;0.098384;0.098361;0.098343;0.098347;0.227008;0.000341;0.0;155.68
0.098299;0.098347;0.098299;0.098326;0.098367;0.098326;0.098329;0.098328;0.227008;0.000341;0.0;155.808
0.098257;0.098325;0.098257;0.098317;0.098354;0.098317;0.098329;0.098327;0.227008;0.000341;0.0;155.936
0.098235;0.098216;0.098216;0.098305;0.098329;0.098305;0.098334;0.098327;0.227008;0.000341;0.0;156.064
0.098378;0.098455;0.098378;0.098331;0.098376;0.098331;0.098318;0.098321;0.227008;0.000341;0.0;156.192
0.098308;0.098379;0.098308;0.098308;0.09837;0.098308;0.098317;0.098315;0.227008;0.000341;0.0;156.32
0.098392;0.098304;0.098304;0.098402;0.098359;0.098359;0.098342;0.098346;0.227008;0.000341;0.0;156.448
0.098368;0.098338;0.098338;0.098353;0.098367;0.098353;0.098342;0.098345;0.227008;0.000341;0.0;156.576
0.098402;0.098357;0.098357;0.098352;0.098352;0.098352;0.098334;0.098338;0.227008;0.000341;0.0;156.704
0.098286;0.098577;0.098286;0.098373;0.098388;0.098373;0.098334;0.098343;0.227008;0.000341;0.0;156.832
0.09844;0.098401;0.098401;0.09837;0.098375;0.09837;0.09835;0.098355;0.227008;0.000341;0.0;156.96
0.098435;0.098308;0.098308;0.098368;0.098325;0.098325;0.098344;0.09834;0.227008;0.000341;0.0;157.088
0.098371;0.098371;0.098371;0.098376;0.098321;0.098321;0.098312;0.098314;0.227008;0.000341;0.0;157.216
0.098543;0.098333;0.098333;0.098408;0.098275;0.098275;0.098291;0.098287;0.227008;0.000341;0.0;157.344
0.098314;0.09842;0.098314;0.098332;0.09834;0.098332;0.098293;0.098302;0.227008;0.000341;0.0;157.472
0.098431;0.098351;0.098351;0.098384;0.098346;0.098346;0.098314;0.098321;0.227008;0.000341;0.0;157.6
0.098377;0.098268;0.098268;0.098348;0.098339;0.098339;0.098333;0.098335;0.227008;0.000341;0.0;157.728
0.098319;0.098455;0.098319;0.098356;0.098398;0.098356;0.098349;0.09835;0.227008;0.000341;0.0;157.856
0.098159;0.098395;0.098159;0.098318;0.098399;0.098318;0.098365;0.098354;0.227008;0.000341;0.0;157.984
0.098398;0.098332;0.098332;0.098383;0.098393;0.098383;0.098355;0.098361;0.227008;0.000341;0.0;158.112
0.098243;0.098331;0.098243;0.098331;0.098361;0.098331;0.098362;0.098355;0.227008;0.000341;0.0;158.24
0.09836;0.098327;0.098327;0.098323;0.09834;0.098323;0.098333;0.098331;0.227008;0.000341;0.0;158.368
0.098381;0.098285;0.098285;0.098375;0.098338;0.098338;0.098339;0.098339;0.227008;0.000341;0.0;158.496
0.098505;0.098376;0.098376;0.098384;0.098356;0.098356;0.09834;0.098344;0.227008;0.000341;0.0;158.624
0.098293;0.098364;0.098293;0.098382;0.098396;0.098382;0.09837;0.098373;0.227008;0.000341;0.0;158.752
0.098265;0.098443;0.098265;0.098327;0.098409;0.098327;0.098359;0.098352;0.227008;0.000341;0.0;158.88
0.098247;0.098514;0.098247;0.09831;0.09843;0.09831;0.098351;0.098342;0.227008;0.000341;0.0;159.008
0.09842;0.098186;0.098186;0.09838;0.098332;0.098332;0.098345;0.098342;0.227008;0.000341;0.0;159.136
0.098343;0.098425;0.098343;0.098374;0.098319;0.098319;0.098321;0.09832;0.227008;0.000341;0.0;159.264
0.098227;0.098384;0.098227;0.098325;0.098346;0.098325;0.098329;0.098328;0.227008;0.000341;0.0;159.392
0.09836;0.098238;0.098238;0.098349;0.098331;0.098331;0.09832;0.098323;0.227008;0.000341;0.0;159.52
0.098427;0.098305;0.098305;0.098385;0.098353;0.098353;0.098344;0.098346;0.227008;0.000341;0.0;159.648
0.098242;0.098319;0.098242;0.098342;0.098322;0.098322;0.098338;0.098334;0.227008;0.000341;0.0;159.776
0.098429;0.098317;0.098317;0.098389;0.098325;0.098325;0.098336;0.098333;0.227008;0.000341;0.0;159.904
0.098376;0.098341;0.098341;0.09839;0.098341;0.098341;0.098333;0.098335;0.227008;0.000341;0.0;160.032
0.098354;0.098126;0.098126;0.098363;0.098276;0.098276;0.098338;0.098324;0.227008;0.000341;0.0;160.16
0.098531;0.098413;0.098413;0.098385;0.098354;0.098354;0.098319;0.098327;0.227008;0.000341;0.0;160.288
0.098433;0.098095;0.098095;0.098372;0.098284;0.098284;0.098334;0.098322;0.227008;0.000341;0.0;160.416
0.098352;0.098324;0.098324;0.098375;0.098337;0.098337;0.098317;0.098322;0.227008;0.000341;0.0;160.544
0.098413;0.098435;0.098413;0.098418;0.098371;0.098371;0.098327;0.098337;0.227008;0.000341;0.0;160.672
0.098339;0.098449;0.098339;0.098359;0.098409;0.098359;0.098352;0.098354;0.227008;0.000341;0.0;160.8
0.09839;0.098339;0.098339;0.098375;0.098341;0.098341;0.098348;0.098346;0.227008;0.000341;0.0;160.928
0.098187;0.098406;0.098187;0.09834;0.098339;0.098339;0.098331;0.098333;0.227008;0.000341;0.0;161.056
0.098303;0.098245;0.098245;0.098356;0.098312;0.098312;0.098337;0.098331;0.227008;0.000341;0.0;161.184
0.098421;0.098447;0.098421;0.098387;0.098371;0.098371;0.098336;0.098344;0.227008;0.000341;0.0;161.312
0.098312;0.098302;0.098302;0.098323;0.098355;0.098323;0.098346;0.098341;0.227008;0.000341;0.0;161.44
0.098436;0.098235;0.098235;0.098389;0.098308;0.098308;0.098345;0.098337;0.227008;0.000341;0.0;161.568
0.098487;0.09848;0.09848;0.098393;0.098384;0.098384;0.098331;0.098343;0.227008;0.000341;0.0;161.696
0.098576;0.098295;0.098295;0.09841;0.098325;0.098325;0.098348;0.098343;0.227008;0.000341;0.0;161.824
0.098438;0.098522;0.098438;0.098429;0.098359;0.098359;0.098321;0.098329;0.227008;0.000341;0.0;161.952
0.098401;0.098283;0.098283;0.098411;0.098314;0.098314;0.098328;0.098325;0.227008;0.000341;0.0;162.08
0.098246;0.098221;0.098221;0.098323;0.098317;0.098317;0.09834;0.098335;0.227008;0.000341;0.0;162.208
0.098408;0.098428;0.098408;0.09838;0.098371;0.098371;0.098331;0.09834;0.227008;0.000341;0.0;162.336
0.098433;0.09828;0.09828;0.098383;0.098365;0.098365;0.098356;0.098358;0.227008;0.000341;0.0;162.464
0.098428;0.098395;0.098395;0.098372;0.098386;0.098372;0.098355;0.098359;0.227008;0.000341;0.0;162.592
0.09843;0.098425;0.098425;0.09837;0.098393;0.09837;0.098357;0.09836;0.227008;0.000341;0.0;162.72
0.098378;0.098405;0.098378;0.098365;0.098404;0.098365;0.098362;0.098363;0.227008;0.000341;0.0;162.848
0.098354;0.098225;0.098225;0.098366;0.09831;0.09831;0.098361;0.098349;0.227008;0.000341;0.0;162.976
0.098344;0.098174;0.098174;0.098359;0.09831;0.09831;0.098353;0.098343;0.227008;0.000341;0.0;163.104
0.098319;0.098509;0.098319;0.098349;0.098395;0.098349;0.09834;0.098342;0.227008;0.000341;0.0;163.232
0.098383;0.098347;0.098347;0.098357;0.098367;0.098357;0.09834;0.098344;0.227008;0.000341;0.0;163.36
0.098319;0.098349;0.098319;0.098364;0.098367;0.098364;0.098355;0.098357;0.227008;0.000341;0.0;163.488
0.098382;0.098269;0.098269;0.098375;0.098322;0.098322;0.098346;0.098341;0.227008;0.000341;0.0;163.616
0.098438;0.098364;0.098364;0.098357;0.098406;0.098357;0.098335;0.09834;0.227008;0.000341;0.0;163.744
0.098256;0.098348;0.098256;0.098295;0.098381;0.098295;0.098333;0.098324;0.227008;0.000341;0.0;163.872
0.098371;0.098422;0.098371;0.098361;0.09838;0.098361;0.098333;0.098339;0.227008;0.000341;0.0;164.0
0.098256;0.098343;0.098256;0.098338;0.098338;0.098338;0.09834;0.09834;0.227008;0.000341;0.0;164.128
0.098424;0.098368;0.098368;0.098387;0.098363;0.098363;0.098346;0.09835;0.227008;0.000341;0.0;164.256
0.098265;0.098402;0.098265;0.098332;0.098359;0.098332;0.098349;0.098345;0.227008;0.000341;0.0;164.384
0.098387;0.098343;0.098343;0.098416;0.098329;0.098329;0.098334;0.098333;0.227008;0.000341;0.0;164.512
0.098395;0.09833;0.09833;0.098369;0.098346;0.098346;0.09834;0.098341;0.227008;0.000341;0.0;164.64
0.098402;0.098362;0.098362;0.098437;0.09836;0.09836;0.098348;0.098351;0.227008;0.000341;0.0;164.768
0.098341;0.09836;0.098341;0.098395;0.098365;0.098365;0.098356;0.098358;0.227008;0.000341;0.0;164.896
0.09849;0.098429;0.098429;0.098373;0.098356;0.098356;0.098343;0.098346;0.227008;0.000341;0.0;165.024
0.098394;0.098193;0.098193;0.098388;0.098306;0.098306;0.098351;0.098341;0.227008;0.000341;0.0;165.152
0.098342;0.098394;0.098342;0.098364;0.098368;0.098364;0.098343;0.098348;0.227008;0.000341;0.0;165.28
0.098228;0.098429;0.098228;0.098346;0.098365;0.098346;0.09834;0.098342;0.227008;0.000341;0.0;165.408
0.098369;0.098454;0.098369;0.098353;0.098418;0.098353;0.098341;0.098344;0.227008;0.000341;0.0;165.536
0.098362;0.098319;0.098319;0.098342;0.098378;0.098342;0.098346;0.098345;0.227008;0.000341;0.0;165.664
0.098349;0.098327;0.098327;0.098354;0.098404;0.098354;0.098356;0.098355;0.227008;0.000341;0.0;165.792
0.098346;0.098403;0.098346;0.098357;0.09838;0.098357;0.098362;0.098361;0.227008;0.000341;0.0;165.92
0.09837;0.098391;0.09837;0.09837;0.098365;0.098365;0.098362;0.098363;0.227008;0.000341;0.0;166.048
0.098461;0.09832;0.09832;0.098416;0.098318;0.098318;0.098345;0.098339;0.227008;0.000341;0.0;166.176
0.098243;0.098228;0.098228;0.098347;0.098327;0.098327;0.098344;0.09834;0.227008;0.000341;0.0;166.304
0.098318;0.098354;0.098318;0.098347;0.098412;0.098347;0.098339;0.09834;0.227008;0.000341;0.0;166.432
0.098504;0.098216;0.098216;0.098412;0.098329;0.098329;0.098363;0.098355;0.227008;0.000341;0.0;166.56
0.098417;0.098319;0.098319;0.098377;0.098362;0.098362;0.098363;0.098363;0.227008;0.000341;0.0;166.688
0.098291;0.098318;0.098291;0.098293;0.09836;0.098293;0.098346;0.098334;0.227008;0.000341;0.0;166.816
0.09846;0.098275;0.098275;0.098348;0.098346;0.098346;0.098304;0.098314;0.227008;0.000341;0.0;166.944
0.098512;0.098421;0.098421;0.098401;0.098397;0.098397;0.098334;0.098349;0.227008;0.000341;0.0;167.072
0.09848;0.098259;0.098259;0.098414;0.098383;0.098383;0.098366;0.09837;0.227008;0.000341;0.0;167.2
0.098418;0.098304;0.098304;0.098345;0.098364;0.098345;0.098355;0.098353;0.227008;0.000341;0.0;167.328
0.098333;0.09838;0.098333;0.09836;0.098377;0.09836;0.098354;0.098356;0.227008;0.000341;0.0;167.456
0.098379;0.098313;0.098313;0.098335;0.098357;0.098335;0.098337;0.098336;0.227008;0.000341;0.0;167.584
0.0983;0.098406;0.0983;0.098343;0.098377;0.098343;0.098348;0.098347;0.227008;0.000341;0.0;167.712
0.098349;0.098408;0.098349;0.098347;0.098414;0.098347;0.098337;0.09834;0.227008;0.000341;0.0;167.84
0.098397;0.098395;0.098395;0.098335;0.098353;0.098335;0.098321;0.098325;0.227008;0.000341;0.0;167.968
0.098286;0.09837;0.098286;0.098338;0.098384;0.098338;0.098333;0.098334;0.227008;0.000341;0.0;168.096
0.09832;0.098442;0.09832;0.098316;0.098412;0.098316;0.098332;0.098328;0.227008;0.000341;0.0;168.224
0.098345;0.098203;0.098203;0.098386;0.098311;0.098311;0.098341;0.098334;0.227008;0.000341;0.0;168.352
0.098189;0.098228;0.098189;0.098305;0.098321;0.098305;0.098335;0.098328;0.227008;0.000341;0.0;168.48
0.098326;0.098362;0.098326;0.098363;0.098368;0.098363;0.098335;0.098341;0.227008;0.000341;0.0;168.608
0.098217;0.098436;0.098217;0.098321;0.098405;0.098321;0.098347;0.098341;0.227008;0.000341;0.0;168.736
0.09838;0.098304;0.098304;0.098305;0.098365;0.098305;0.098305;0.098305;0.227008;0.000341;0.0;168.864
0.098341;0.098307;0.098307;0.098332;0.098359;0.098332;0.098314;0.098318;0.227008;0.000341;0.0;168.992
0.098439;0.098467;0.098439;0.098408;0.098386;0.098386;0.09833;0.098343;0.227008;0.000341;0.0;169.12
0.098425;0.098477;0.098425;0.098395;0.098423;0.098395;0.098361;0.098369;0.227008;0.000341;0.0;169.248
0.098229;0.098367;0.098229;0.098324;0.098381;0.098324;0.09837;0.09836;0.227008;0.000341;0.0;169.376
0.098418;0.09835;0.09835;0.098361;0.098375;0.098361;0.098354;0.098356;0.227008;0.000341;0.0;169.504
0.09818;0.098318;0.09818;0.098318;0.098355;0.098318;0.098371;0.098359;0.227008;0.000341;0.0;169.632
0.09835;0.098396;0.09835;0.098355;0.098349;0.098349;0.098336;0.098339;0.227008;0.000341;0.0;169.76
0.098433;0.098212;0.098212;0.0984;0.098316;0.098316;0.098353;0.098345;0.227008;0.000341;0.0;169.888
0.098337;0.098278;0.098278;0.098311;0.098328;0.098311;0.098332;0.098327;0.227008;0.000341;0.0;170.016
0.098366;0.098435;0.098366;0.098337;0.098393;0.098337;0.098314;0.098319;0.227008;0.000341;0.0;170.144
0.098412;0.098312;0.098312;0.098314;0.098389;0.098314;0.098294;0.098298;0.227008;0.000341;0.0;170.272
0.098272;0.098358;0.098272;0.098351;0.098408;0.098351;0.098337;0.09834;0.227008;0.000341;0.0;170.4
0.09842;0.098368;0.098368;0.098406;0.098382;0.098382;0.098362;0.098366;0.227008;0.000341;0.0;170.528
0.098383;0.098338;0.098338;0.098359;0.098373;0.098359;0.098361;0.098361;0.227008;0.000341;0.0;170.656
0.098393;0.098488;0.098393;0.098353;0.098396;0.098353;0.098346;0.098348;0.227008;0.000341;0.0;170.784
0.098269;0.098405;0.098269;0.098303;0.098376;0.098303;0.098338;0.09833;0.227008;0.000341;0.0;170.912
0.098377;0.098376;0.098376;0.098375;0.098396;0.098375;0.098336;0.098345;0.227008;0.000341;0.0;171.04
0.098331;0.098383;0.098331;0.098359;0.098378;0.098359;0.098346;0.098349;0.227008;0.000341;0.0;171.168
0.098407;0.098218;0.098218;0.098359;0.098335;0.098335;0.09835;0.098347;0.227008;0.000341;0.0;171.296
0.098446;0.098375;0.098375;0.098354;0.098384;0.098354;0.098326;0.098333;0.227008;0.000341;0.0;171.424
0.098349;0.098407;0.098349;0.098335;0.098357;0.098335;0.098329;0.098331;0.227008;0.000341;0.0;171.552
0.098452;0.098366;0.098366;0.098435;0.0984;0.0984;0.098363;0.098371;0.227008;0.000341;0.0;171.68
0.098273;0.098328;0.098273;0.098379;0.09834;0.09834;0.098367;0.098361;0.227008;0.000341;0.0;171.808
0.098182;0.098445;0.098182;0.098322;0.098368;0.098322;0.098353;0.098346;0.227008;0.000341;0.0;171.936
0.098396;0.098242;0.098242;0.098363;0.098307;0.098307;0.098334;0.098328;0.227008;0.000341;0.0;172.064
0.098243;0.098265;0.098243;0.098312;0.098336;0.098312;0.098334;0.098329;0.227008;0.000341;0.0;172.192
0.098424;0.098358;0.098358;0.098319;0.098366;0.098319;0.098305;0.098308;0.227008;0.000341;0.0;172.32
0.098369;0.098425;0.098369;0.098353;0.098377;0.098353;0.098324;0.098331;0.227008;0.000341;0.0;172.448
0.098467;0.098419;0.098419;0.098379;0.098407;0.098379;0.098343;0.098351;0.227008;0.000341;0.0;172.576
0.098355;0.098312;0.098312;0.098364;0.098351;0.098351;0.098347;0.098348;0.227008;0.000341;0.0;172.704
0.098448;0.098398;0.098398;0.098383;0.098383;0.098383;0.09835;0.098357;0.227008;0.000341;0.0;172.832
0.098429;0.098484;0.098429;0.098408;0.098349;0.098349;0.098344;0.098345;0.227008;0.000341;0.0;172.96
0.098407;0.098462;0.098407;0.098366;0.098384;0.098366;0.098339;0.098345;0.227008;0.000341;0.0;173.088
0.098403;0.098251;0.098251;0.098383;0.098357;0.098357;0.098348;0.09835;0.227008;0.000341;0.0;173.216
0.098278;0.098196;0.098196;0.098364;0.098353;0.098353;0.098374;0.09837;0.227008;0.000341;0.0;173.344
0.098261;0.098273;0.098261;0.098314;0.098331;0.098314;0.098359;0.098349;0.227008;0.000341;0.0;173.472
0.098179;0.098272;0.098179;0.098286;0.098369;0.098286;0.098345;0.098332;0.227008;0.000341;0.0;173.6
0.098251;0.098312;0.098251;0.098293;0.098329;0.098293;0.098315;0.09831;0.227008;0.000341;0.0;173.728
0.098383;0.09831;0.09831;0.098352;0.09833;0.09833;0.098315;0.098319;0.227008;0.000341;0.0;173.856
0.098419;0.098321;0.098321;0.098354;0.09832;0.09832;0.098322;0.098321;0.227008;0.000341;0.0;173.984
0.098466;0.098313;0.098313;0.098387;0.098339;0.098339;0.098337;0.098337;0.227008;0.000341;0.0;174.112
0.098279;0.09845;0.098279;0.098396;0.098384;0.098384;0.09835;0.098358;0.227008;0.000341;0.0;174.24
0.098246;0.098395;0.098246;0.098312;0.09837;0.098312;0.098356;0.098346;0.227008;0.000341;0.0;174.368
0.098337;0.098311;0.098311;0.098339;0.098344;0.098339;0.098338;0.098338;0.227008;0.000341;0.0;174.496
0.098433;0.098368;0.098368;0.09842;0.098372;0.098372;0.098346;0.098352;0.227008;0.000341;0.0;174.624
0.098463;0.098319;0.098319;0.098398;0.098322;0.098322;0.098347;0.098341;0.227008;0.000341;0.0;174.752
0.098258;0.09855;0.098258;0.098327;0.098379;0.098327;0.098321;0.098322;0.227008;0.000341;0.0;174.88
0.098357;0.098278;0.098278;0.098428;0.098329;0.098329;0.098339;0.098337;0.227008;0.000341;0.0;175.008
0.098275;0.098403;0.098275;0.098336;0.098347;0.098336;0.098326;0.098328;0.227008;0.000341;0.0;175.136
0.098357;0.098256;0.098256;0.098352;0.09832;0.09832;0.098337;0.098333;0.227008;0.000341;0.0;175.264
0.098353;0.098455;0.098353;0.098373;0.098349;0.098349;0.098322;0.098328;0.227008;0.000341;0.0;175.392
0.098494;0.098321;0.098321;0.098402;0.098314;0.098314;0.098323;0.098321;0.227008;0.000341;0.0;175.52
0.098291;0.098411;0.098291;0.09835;0.09841;0.09835;0.098344;0.098346;0.227008;0.000341;0.0;175.648
0.098418;0.098329;0.098329;0.098376;0.098405;0.098376;0.098352;0.098357;0.227008;0.000341;0.0;175.776
0.098436;0.098285;0.098285;0.098381;0.098358;0.098358;0.098356;0.098356;0.227008;0.000341;0.0;175.904
0.098236;0.098356;0.098236;0.098317;0.098402;0.098317;0.098351;0.098343;0.227008;0.000341;0.0;176.032
0.098405;0.098338;0.098338;0.098336;0.09838;0.098336;0.09832;0.098324;0.227008;0.000341;0.0;176.16
0.098446;0.098474;0.098446;0.098404;0.098387;0.098387;0.098336;0.098348;0.227008;0.000341;0.0;176.288
0.09832;0.098271;0.098271;0.098371;0.098376;0.098371;0.098367;0.098368;0.227008;0.000341;0.0;176.416
0.098462;0.098336;0.098336;0.098356;0.098369;0.098356;0.098348;0.09835;0.227008;0.000341;0.0;176.544
0.098267;0.098416;0.098267;0.098352;0.098335;0.098335;0.098335;0.098335;0.227008;0.000341;0.0;176.672
0.098306;0.098425;0.098306;0.098309;0.09838;0.098309;0.098331;0.098326;0.227008;0.000341;0.0;176.8
0.098302;0.098421;0.098302;0.098351;0.098363;0.098351;0.098329;0.098334;0.227008;0.000341;0.0;176.928
0.098136;0.098199;0.098136;0.098277;0.098309;0.098277;0.098332;0.09832;0.227008;0.000341;0.0;177.056
0.098319;0.098249;0.098249;0.098308;0.098288;0.098288;0.098304;0.098301;0.227008;0.000341;0.0;177.184
0.098395;0.098351;0.098351;0.098382;0.098329;0.098329;0.098307;0.098312;0.227008;0.000341;0.0;177.312
0.098416;0.098422;0.098416;0.0984;0.098355;0.098355;0.098317;0.098325;0.227008;0.000341;0.0;177.44
0.098407;0.098185;0.098185;0.098391;0.098287;0.098287;0.098329;0.09832;0.227008;0.000341;0.0;177.568
0.098347;0.098365;0.098347;0.098379;0.098375;0.098375;0.098331;0.098341;0.227008;0.000341;0.0;177.696
0.09833;0.098358;0.09833;0.098355;0.098369;0.098355;0.098348;0.09835;0.227008;0.000341;0.0;177.824
0.098353;0.098351;0.098351;0.098337;0.098378;0.098337;0.098337;0.098337;0.227008;0.000341;0.0;177.952
0.098275;0.098355;0.098275;0.098326;0.098375;0.098326;0.09834;0.098337;0.227008;0.000341;0.0;178.08
0.098237;0.098461;0.098237;0.098332;0.098347;0.098332;0.098324;0.098326;0.227008;0.000341;0.0;178.208
0.098468;0.098346;0.098346;0.098365;0.098347;0.098347;0.098327;0.098332;0.227008;0.000341;0.0;178.336
0.098362;0.098426;0.098362;0.098344;0.098382;0.098344;0.098334;0.098336;0.227008;0.000341;0.0;178.464
0.098332;0.098391;0.098332;0.0983;0.098413;0.0983;0.098323;0.098317;0.227008;0.000341;0.0;178.592
0.098521;0.098453;0.098453;0.098408;0.098402;0.098402;0.09833;0.098346;0.227008;0.000341;0.0;178.72
0.098199;0.098378;0.098199;0.098305;0.098388;0.098305;0.098361;0.098348;0.227008;0.000341;0.0;178.848
0.098322;0.098429;0.098322;0.098312;0.098389;0.098312;0.098331;0.098327;0.227008;0.000341;0.0;178.976
0.098367;0.098291;0.098291;0.098362;0.098328;0.098328;0.098337;0.098335;0.227008;0.000341;0.0;179.104
0.098353;0.098335;0.098335;0.098381;0.098363;0.098363;0.098336;0.098342;0.227008;0.000341;0.0;179.232
0.098348;0.098242;0.098242;0.098367;0.098285;0.098285;0.098327;0.098317;0.227008;0.000341;0.0;179.36
0.09838;0.098386;0.09838;0.098359;0.098362;0.098359;0.098334;0.09834;0.227008;0.000341;0.0;179.488
0.09843;0.0982;0.0982;0.098338;0.098294;0.098294;0.098321;0.098315;0.227008;0.000341;0.0;179.616
0.098298;0.098429;0.098298;0.098354;0.098385;0.098354;0.098335;0.098339;0.227008;0.000341;0.0;179.744
0.098161;0.098399;0.098161;0.098307;0.098378;0.098307;0.098356;0.098344;0.227008;0.000341;0.0;179.872
0.098399;0.098463;0.098399;0.098337;0.098405;0.098337;0.098331;0.098332;0.227008;0.000341;0.0;180.0
0.098391;0.098368;0.098368;0.098379;0.098397;0.098379;0.098342;0.09835;0.227008;0.000341;0.0;180.128
0.098304;0.098364;0.098304;0.098378;0.098382;0.098378;0.098361;0.098365;0.227008;0.000341;0.0;180.256
0.098444;0.098337;0.098337;0.098439;0.098376;0.098376;0.098376;0.098376;0.227008;0.000341;0.0;180.384
0.098336;0.098489;0.098336;0.09835;0.09842;0.09835;0.098372;0.098367;0.227008;0.000341;0.0;180.512
0.098391;0.098283;0.098283;0.098363;0.098361;0.098361;0.098359;0.09836;0.227008;0.000341;0.0;180.64
0.098307;0.098332;0.098307;0.098366;0.098362;0.098362;0.098368;0.098367;0.227008;0.000341;0.0;180.768
0.098532;0.098404;0.098404;0.098378;0.098401;0.098378;0.098339;0.098348;0.227008;0.000341;0.0;180.896
0.098369;0.098405;0.098369;0.098361;0.098392;0.098361;0.098352;0.098354;0.227008;0.000341;0.0;181.024
0.098418;0.098407;0.098407;0.098352;0.098411;0.098352;0.098343;0.098345;0.227008;0.000341;0.0;181.152
0.0982;0.098368;0.0982;0.098299;0.098349;0.098299;0.098354;0.098342;0.227008;0.000341;0.0;181.28
0.098377;0.098339;0.098339;0.098324;0.098347;0.098324;0.098327;0.098326;0.227008;0.000341;0.0;181.408
0.098363;0.098539;0.098363;0.098345;0.098412;0.098345;0.09832;0.098325;0.227008;0.000341;0.0;181.536
0.098287;0.098478;0.098287;0.098342;0.098409;0.098342;0.098344;0.098343;0.227008;0.000341;0.0;181.664
0.098388;0.098321;0.098321;0.098362;0.098389;0.098362;0.098339;0.098344;0.227008;0.000341;0.0;181.792
0.098397;0.098205;0.098205;0.098343;0.098298;0.098298;0.098335;0.098327;0.227008;0.000341;0.0;181.92
